values	distance	colorz	side2
48.6099047546958	170000	gray44	chr8-chr8
41.4245807398117	170000	gray44	chr8-chr8
36.4512955961112	170000	gray44	chr8-chr8
39.8767327608044	170000	gray44	chr8-chr8
14.3349014999583	170000	gray44	chr8-chr8
46.6403702661961	170000	gray44	chr8-chr8
69.3004822255838	170000	gray44	chr8-chr8
62.0840386096027	170000	gray44	chr8-chr8
15.4119884982457	170000	gray44	chr8-chr8
36.5242048644592	170000	gray44	chr8-chr8
25.9963887073857	170000	gray44	chr8-chr8
19.6963375022855	170000	gray44	chr8-chr8
33.3723375223481	170000	gray44	chr8-chr8
28.6540847790163	170000	gray44	chr8-chr8
19.2770111586129	170000	gray44	chr8-chr8
18.7649752031956	170000	gray44	chr8-chr8
50.1839459399978	170000	gray44	chr8-chr8
29.9362690925071	170000	gray44	chr8-chr8
50.1095688351885	170000	gray44	chr8-chr8
49.6063786319222	170000	gray44	chr8-chr8
38.9092916249211	170000	gray44	chr8-chr8
46.5182355712997	170000	gray44	chr8-chr8
36.3348593647148	170000	gray44	chr8-chr8
38.8213211657565	170000	gray44	chr8-chr8
37.4590367541382	170000	gray44	chr8-chr8
30.2298573494125	170000	gray44	chr8-chr8
51.9180088863742	170000	gray44	chr8-chr8
39.3282887439814	170000	gray44	chr8-chr8
0	170000	gray44	chr8-chr8
18.0110718375987	170000	gray44	chr8-chr8
30.2214617414969	170000	gray44	chr8-chr8
27.6154277990139	170000	gray44	chr8-chr8
64.7755187380387	170000	gray44	chr8-chr8
45.7209916321193	170000	gray44	chr8-chr8
27.7824285064556	170000	gray44	chr8-chr8
28.9063434398733	170000	gray44	chr8-chr8
54.1879132599651	170000	gray44	chr8-chr8
58.922882020113	170000	gray44	chr8-chr8
19.0859441456343	170000	gray44	chr8-chr8
25.2890900522769	170000	gray44	chr8-chr8
57.6429528981916	170000	gray44	chr8-chr8
23.176628097913	170000	gray44	chr8-chr8
18.0395362393696	170000	gray44	chr8-chr8
0	170000	gray44	chr8-chr8
28.3871122398453	170000	gray44	chr8-chr8
51.7243210804357	170000	gray44	chr8-chr8
23.7149198732935	170000	gray44	chr8-chr8
38.2494583502075	170000	gray44	chr8-chr8
55.5822707214315	170000	gray44	chr8-chr8
46.0522747769438	170000	gray44	chr8-chr8
28.9781070810571	170000	gray44	chr8-chr8
35.8855383084691	170000	gray44	chr8-chr8
70.4017638689262	170000	gray44	chr8-chr8
41.8931433931385	170000	gray44	chr8-chr8
18.2768558162916	170000	gray44	chr8-chr8
29.4127623264682	170000	gray44	chr8-chr8
28.4622561022439	170000	gray44	chr8-chr8
20.7776292833056	170000	gray44	chr8-chr8
23.3746062615916	170000	gray44	chr8-chr8
26.7854364885088	170000	gray44	chr8-chr8
37.82870143296	170000	gray44	chr8-chr8
33.1055730478328	170000	gray44	chr8-chr8
20.1279311955826	170000	gray44	chr8-chr8
61.5142076289016	170000	gray44	chr8-chr8
35.0907398375294	170000	gray44	chr8-chr8
35.395334016969	170000	gray44	chr8-chr8
0	170000	gray44	chr8-chr8
46.5804831879505	170000	gray44	chr8-chr8
43.9067039754552	170000	gray44	chr8-chr8
34.8708058095527	170000	gray44	chr8-chr8
26.2442867519598	170000	gray44	chr8-chr8
0	170000	gray44	chr8-chr8
32.549343238569	170000	gray44	chr8-chr8
27.898533664558	170000	gray44	chr8-chr8
16.326834139418	170000	gray44	chr8-chr8
8.93200996068451	170000	gray44	chr8-chr8
46.0265662407365	170000	gray44	chr8-chr8
28.4001726378356	170000	gray44	chr8-chr8
21.9282645832712	170000	gray44	chr8-chr8
37.2413993977094	170000	gray44	chr8-chr8
42.3899936174937	170000	gray44	chr8-chr8
52.5443032129276	170000	gray44	chr8-chr8
38.5951910846122	170000	gray44	chr8-chr8
33.3995580002752	170000	gray44	chr8-chr8
45.622126599095	170000	gray44	chr8-chr8
15.9570994433124	170000	gray44	chr8-chr8
31.4859868477096	170000	gray44	chr8-chr8
18.8588296998214	170000	gray44	chr8-chr8
34.0224339263786	170000	gray44	chr8-chr8
35.9847351201999	170000	gray44	chr8-chr8
43.4409348667969	170000	gray44	chr8-chr8
54.9561598359155	170000	gray44	chr8-chr8
45.7062279069919	170000	gray44	chr8-chr8
41.8465543078746	170000	gray44	chr8-chr8
67.4990965267666	170000	gray44	chr8-chr8
40.3478263249483	170000	gray44	chr8-chr8
41.4266259456032	170000	gray44	chr8-chr8
23.7845397269521	170000	gray44	chr8-chr8
28.7211967710262	170000	gray44	chr8-chr8
66.8102406867997	170000	gray44	chr8-chr8
31.3707285737211	170000	gray44	chr8-chr8
37.547674796152	170000	gray44	chr8-chr8
54.1224739241424	170000	gray44	chr8-chr8
59.4625364691271	170000	gray44	chr8-chr8
32.1891418126105	170000	gray44	chr8-chr8
56.7050983443451	170000	gray44	chr8-chr8
25.0485053911194	170000	gray44	chr8-chr8
21.9230894534229	170000	gray44	chr8-chr8
33.3766105855629	170000	gray44	chr8-chr8
24.1105028022289	170000	gray44	chr8-chr8
28.2061366583935	170000	gray44	chr8-chr8
0	170000	gray44	chr8-chr8
33.7939121742577	170000	gray44	chr8-chr8
48.0850222812575	170000	gray44	chr8-chr8
75.9646442593851	170000	gray44	chr8-chr8
18.493217595897	170000	gray44	chr8-chr8
51.2841863732235	170000	gray44	chr8-chr8
59.4609285522058	170000	gray44	chr8-chr8
0	170000	gray44	chr8-chr8
24.1641526624851	170000	gray44	chr8-chr8
37.108019728744	170000	gray44	chr8-chr8
39.5890843180659	170000	gray44	chr8-chr8
20.8366617462536	170000	gray44	chr8-chr8
55.3214558482241	170000	gray44	chr8-chr8
23.1319868024728	170000	gray44	chr8-chr8
32.6741698110588	170000	gray44	chr8-chr8
47.1392022861876	170000	gray44	chr8-chr8
23.3518047232818	170000	gray44	chr8-chr8
41.6370776675383	170000	gray44	chr8-chr8
29.8350770590895	170000	gray44	chr8-chr8
21.4202443180844	170000	gray44	chr8-chr8
21.4764689932498	170000	gray44	chr8-chr8
23.9055102379631	170000	gray44	chr8-chr8
19.1728168276454	170000	gray44	chr8-chr8
34.3008037868803	170000	gray44	chr8-chr8
67.6390494959158	170000	gray44	chr8-chr8
43.1917002348613	170000	gray44	chr8-chr8
27.8946467187688	170000	gray44	chr8-chr8
31.6630198159588	170000	gray44	chr8-chr8
35.1192468200535	170000	gray44	chr8-chr8
81.3938655413619	170000	gray44	chr8-chr8
92.0135765039398	170000	gray44	chr8-chr8
49.8879903864938	170000	gray44	chr8-chr8
56.7052270002675	170000	gray44	chr8-chr8
61.2875193845781	170000	gray44	chr8-chr8
23.7127896156832	170000	gray44	chr8-chr8
45.6308215129469	170000	gray44	chr8-chr8
45.6149642801048	170000	gray44	chr8-chr8
19.0101971044212	170000	gray44	chr8-chr8
30.6267880038906	170000	gray44	chr8-chr8
18.2869760608095	170000	gray44	chr8-chr8
18.8785833265966	170000	gray44	chr8-chr8
19.974851070837	170000	gray44	chr8-chr8
10.3181027414852	170000	gray44	chr8-chr8
36.8642484726848	170000	gray44	chr8-chr8
45.162756428587	170000	gray44	chr8-chr8
9.06463120085856	170000	gray44	chr8-chr8
49.2293769633562	170000	gray44	chr8-chr8
29.3656068375946	170000	gray44	chr8-chr8
32.6612498902304	170000	gray44	chr8-chr8
25.0196418380481	170000	gray44	chr8-chr8
22.8388014155328	170000	gray44	chr8-chr8
17.6292175382452	170000	gray44	chr8-chr8
41.7315419609385	170000	gray44	chr8-chr8
42.0413975884951	170000	gray44	chr8-chr8
13.9492817881283	170000	gray44	chr8-chr8
39.9949332098017	170000	gray44	chr8-chr8
11.9245243580032	170000	gray44	chr8-chr8
55.3702833290598	170000	gray44	chr8-chr8
26.6087464088759	170000	gray44	chr8-chr8
27.2040378198296	170000	gray44	chr8-chr8
39.0816657013424	170000	gray44	chr8-chr8
0	170000	gray44	chr8-chr8
32.2074683759294	170000	gray44	chr8-chr8
15.916762772721	170000	gray44	chr8-chr8
21.8576610366012	170000	gray44	chr8-chr8
12.6735772922256	170000	gray44	chr8-chr8
34.6588794012462	170000	gray44	chr8-chr8
24.1042741868373	170000	gray44	chr8-chr8
47.1259179301283	170000	gray44	chr8-chr8
50.0647161037836	170000	gray44	chr8-chr8
32.8751218414043	170000	gray44	chr8-chr8
20.1623224086566	170000	gray44	chr8-chr8
0	170000	gray44	chr8-chr8
25.9598315073012	170000	gray44	chr8-chr8
0	170000	gray44	chr8-chr8
54.0360201620478	170000	gray44	chr8-chr8
15.6821966000589	170000	gray44	chr8-chr8
122.943524460215	170000	gray44	chr8-chr8
33.065993153846	170000	gray44	chr8-chr8
43.3248452073437	170000	gray44	chr8-chr8
41.6995353342205	170000	gray44	chr8-chr8
41.2654210706144	170000	gray44	chr8-chr8
42.2911173983051	170000	gray44	chr8-chr8
23.9182431403466	170000	gray44	chr8-chr8
47.3438049252738	170000	gray44	chr8-chr8
38.7628560488947	170000	gray44	chr8-chr8
31.024278746171	170000	gray44	chr8-chr8
41.2508423662124	170000	gray44	chr8-chr8
25.1669365517787	170000	gray44	chr8-chr8
76.3549272199877	170000	gray44	chr8-chr8
62.6299889594344	170000	gray44	chr8-chr8
49.7394716060936	170000	gray44	chr8-chr8
54.2478045553522	170000	gray44	chr8-chr8
6.28179705808823	170000	gray44	chr8-chr8
28.7857362459315	170000	gray44	chr8-chr8
24.3046619708321	170000	gray44	chr8-chr8
39.0292857720661	170000	gray44	chr8-chr8
62.5462898482781	170000	gray44	chr8-chr8
53.178334707097	170000	gray44	chr8-chr8
48.1156097619927	170000	gray44	chr8-chr8
62.487558821682	170000	gray44	chr8-chr8
35.1901165026905	170000	gray44	chr8-chr8
22.3722006654535	170000	gray44	chr8-chr8
38.137458874607	170000	gray44	chr8-chr8
14.1138342148684	170000	gray44	chr8-chr8
29.0930904772875	170000	gray44	chr8-chr8
13.1880600123736	170000	gray44	chr8-chr8
0	170000	gray44	chr8-chr8
6.91913503386113	170000	gray44	chr8-chr8
33.1544563953632	170000	gray44	chr8-chr8
36.3326234575309	170000	gray44	chr8-chr8
24.2266667442484	170000	gray44	chr8-chr8
14.8611409976026	170000	gray44	chr8-chr8
36.0018701558756	170000	gray44	chr8-chr8
41.570769910267	170000	gray44	chr8-chr8
41.5092569446722	170000	gray44	chr8-chr8
40.8455847790947	170000	gray44	chr8-chr8
14.1436414179003	170000	gray44	chr8-chr8
42.5128447923156	170000	gray44	chr8-chr8
0	170000	gray44	chr8-chr8
21.7737019102965	170000	gray44	chr8-chr8
49.2839330837765	170000	gray44	chr8-chr8
41.6669272084595	170000	gray44	chr8-chr8
47.7073397427216	170000	gray44	chr8-chr8
25.4457565870842	170000	gray44	chr8-chr8
36.9791977658575	170000	gray44	chr8-chr8
17.6017992813358	170000	gray44	chr8-chr8
24.3794663762765	170000	gray44	chr8-chr8
45.392300253491	170000	gray44	chr8-chr8
35.6780041229823	170000	gray44	chr8-chr8
52.5197556868295	170000	gray44	chr8-chr8
23.0165855218559	170000	gray44	chr8-chr8
75.5562093379675	170000	gray44	chr8-chr8
11.6285019281381	170000	gray44	chr8-chr8
29.4560633921715	170000	gray44	chr8-chr8
27.7855685160005	170000	gray44	chr8-chr8
31.0310469631438	170000	gray44	chr8-chr8
75.2051660576309	170000	gray44	chr8-chr8
35.9299275876648	170000	gray44	chr8-chr8
23.3688866643717	170000	gray44	chr8-chr8
34.3683730308915	170000	gray44	chr8-chr8
21.8223224035804	170000	gray44	chr8-chr8
54.4652442720632	170000	gray44	chr8-chr8
40.8417952067818	170000	gray44	chr8-chr8
69.0627151947036	170000	gray44	chr8-chr8
71.5604203175114	170000	gray44	chr8-chr8
14.1101353539553	170000	gray44	chr8-chr8
89.2727245405123	170000	gray44	chr8-chr8
38.803204309374	170000	gray44	chr8-chr8
7.4221457610808	170000	gray44	chr8-chr8
0	170000	gray44	chr8-chr8
43.9837717016046	170000	gray44	chr8-chr8
43.245233678965	170000	gray44	chr8-chr8
46.3965004034672	170000	gray44	chr8-chr8
60.3267994051701	170000	gray44	chr8-chr8
34.1442841019241	170000	gray44	chr8-chr8
59.4641583181927	170000	gray44	chr8-chr8
22.2492298223815	170000	gray44	chr8-chr8
30.8924567842889	170000	gray44	chr8-chr8
21.597364759715	170000	gray44	chr8-chr8
47.7826746511197	170000	gray44	chr8-chr8
37.5354064977529	170000	gray44	chr8-chr8
0	170000	gray44	chr8-chr8
25.9270949553405	170000	gray44	chr8-chr8
43.2602187515607	170000	gray44	chr8-chr8
48.8204088506018	170000	gray44	chr8-chr8
38.7047700708034	170000	gray44	chr8-chr8
24.0907104670138	170000	gray44	chr8-chr8
35.1560031357239	170000	gray44	chr8-chr8
0	170000	gray44	chr8-chr8
30.961253417446	170000	gray44	chr8-chr8
40.4782411969586	170000	gray44	chr8-chr8
28.3160588832951	170000	gray44	chr8-chr8
16.8419164120936	170000	gray44	chr8-chr8
16.956642163418	170000	gray44	chr8-chr8
48.9056941466537	170000	gray44	chr8-chr8
24.2849264629232	170000	gray44	chr8-chr8
16.7139417812577	170000	gray44	chr8-chr8
42.4170723681703	170000	gray44	chr8-chr8
25.0616679150703	170000	gray44	chr8-chr8
37.2199392180773	170000	gray44	chr8-chr8
17.7211758180998	170000	gray44	chr8-chr8
0	170000	gray44	chr8-chr8
38.3112812720839	170000	gray44	chr8-chr8
48.7146984550671	170000	gray44	chr8-chr8
32.6592743726249	170000	gray44	chr8-chr8
31.3658726869994	170000	gray44	chr8-chr8
26.5574650568687	170000	gray44	chr8-chr8
51.6340569095171	170000	gray44	chr8-chr8
3.51830675105118	170000	gray44	chr8-chr8
88.794416718953	170000	gray44	chr8-chr8
30.6152316863265	170000	gray44	chr8-chr8
16.1854205571043	170000	gray44	chr8-chr8
23.4774347836822	170000	gray44	chr8-chr8
52.466437256783	170000	gray44	chr8-chr8
31.4256033928009	170000	gray44	chr8-chr8
37.6325756837468	170000	gray44	chr8-chr8
24.6097043120241	170000	gray44	chr8-chr8
57.1124365098292	170000	gray44	chr8-chr8
41.2462981549328	170000	gray44	chr8-chr8
32.4190835945359	170000	gray44	chr8-chr8
37.0107693430477	170000	gray44	chr8-chr8
34.157683724234	170000	gray44	chr8-chr8
98.2245560841945	170000	gray44	chr8-chr8
36.544543491277	170000	gray44	chr8-chr8
41.8232112262872	170000	gray44	chr8-chr8
38.214092151786	170000	gray44	chr8-chr8
12.241966319962	170000	gray44	chr8-chr8
28.9160109926663	170000	gray44	chr8-chr8
67.7883436670905	170000	gray44	chr8-chr8
61.8285711174778	170000	gray44	chr8-chr8
73.9832830175971	170000	gray44	chr8-chr8
19.6267049690605	170000	gray44	chr8-chr8
12.4301539074756	170000	gray44	chr8-chr8
14.8767321190669	170000	gray44	chr8-chr8
0	170000	gray44	chr8-chr8
27.9254301166963	170000	gray44	chr8-chr8
18.6632680219705	170000	gray44	chr8-chr8
42.2438233634214	170000	gray44	chr8-chr8
35.3102399556901	170000	gray44	chr8-chr8
23.3983387116406	170000	gray44	chr8-chr8
71.2272975683383	170000	gray44	chr8-chr8
47.58960127719	170000	gray44	chr8-chr8
0	170000	gray44	chr8-chr8
28.3000084623686	170000	gray44	chr8-chr8
58.4785616324894	170000	gray44	chr8-chr8
25.2753935014604	170000	gray44	chr8-chr8
31.3533034385341	170000	gray44	chr8-chr8
38.1898587179189	170000	gray44	chr8-chr8
25.0157903209113	170000	gray44	chr8-chr8
30.4168513629856	170000	gray44	chr8-chr8
52.6960295600669	170000	gray44	chr8-chr8
48.8506243308729	170000	gray44	chr8-chr8
36.7663458627455	170000	gray44	chr8-chr8
18.189422941942	170000	gray44	chr8-chr8
47.0319671485185	170000	gray44	chr8-chr8
22.8823651594511	170000	gray44	chr8-chr8
34.3533105078935	170000	gray44	chr8-chr8
47.7669317318931	170000	gray44	chr8-chr8
40.8413990858729	170000	gray44	chr8-chr8
45.1789135718277	170000	gray44	chr8-chr8
23.9955393346343	170000	gray44	chr8-chr8
59.4333565489325	170000	gray44	chr8-chr8
87.0800088931063	170000	gray44	chr8-chr8
40.4525029603053	170000	gray44	chr8-chr8
53.5847485074113	170000	gray44	chr8-chr8
19.6108954107158	170000	gray44	chr8-chr8
37.9968639933265	170000	gray44	chr8-chr8
29.9911946713309	170000	gray44	chr8-chr8
18.8821918567639	170000	gray44	chr8-chr8
44.0443326156796	170000	gray44	chr8-chr8
84.8672719425063	170000	gray44	chr8-chr8
37.0102221246918	170000	gray44	chr8-chr8
46.8569278261831	170000	gray44	chr8-chr8
19.4520489976554	170000	gray44	chr8-chr8
37.7082035637494	170000	gray44	chr8-chr8
0	170000	gray44	chr8-chr8
63.895346330926	170000	gray44	chr8-chr8
75.0652270661683	170000	gray44	chr8-chr8
26.8975526368137	170000	gray44	chr8-chr8
50.1197316335601	170000	gray44	chr8-chr8
34.2168265192801	170000	gray44	chr8-chr8
39.3709383336138	170000	gray44	chr8-chr8
40.1787081160918	170000	gray44	chr8-chr8
36.2421733020637	170000	gray44	chr8-chr8
39.7029430520847	170000	gray44	chr8-chr8
28.9104971969708	170000	gray44	chr8-chr8
29.7783008162258	170000	gray44	chr8-chr8
24.1027027553095	170000	gray44	chr8-chr8
34.2343220162506	170000	gray44	chr8-chr8
7.99809319338685	170000	gray44	chr8-chr8
26.0552127273456	170000	gray44	chr8-chr8
34.6951999911694	170000	gray44	chr8-chr8
28.309379237222	170000	gray44	chr8-chr8
30.0761976676454	170000	gray44	chr8-chr8
46.3129632432091	170000	gray44	chr8-chr8
33.0426297229374	170000	gray44	chr8-chr8
26.5177000788116	170000	gray44	chr8-chr8
45.783080607281	170000	gray44	chr8-chr8
15.3108220736476	170000	gray44	chr8-chr8
36.0931481942944	170000	gray44	chr8-chr8
86.2441124669589	170000	gray44	chr8-chr8
35.8096249141673	170000	gray44	chr8-chr8
34.5158519029879	170000	gray44	chr8-chr8
51.2888320392412	170000	gray44	chr8-chr8
37.370607353775	170000	gray44	chr8-chr8
34.2538425255666	170000	gray44	chr8-chr8
14.9606717195757	170000	gray44	chr8-chr8
45.5029509278715	170000	gray44	chr8-chr8
24.3185577375325	170000	gray44	chr8-chr8
23.5268174658408	170000	gray44	chr8-chr8
31.312048467196	170000	gray44	chr8-chr8
42.9398002656931	170000	gray44	chr8-chr8
32.1520248590054	170000	gray44	chr8-chr8
23.5659602075558	170000	gray44	chr8-chr8
76.5433946015649	170000	gray44	chr8-chr8
36.7496056976322	170000	gray44	chr8-chr8
27.0567283025637	170000	gray44	chr8-chr8
28.6252719545978	170000	gray44	chr8-chr8
19.9020247395938	170000	gray44	chr8-chr8
54.0248944725118	170000	gray44	chr8-chr8
41.4304572791987	170000	gray44	chr8-chr8
44.2207541577985	170000	gray44	chr8-chr8
22.1228607200039	170000	gray44	chr8-chr8
28.4243711573685	170000	gray44	chr8-chr8
27.1133695067587	170000	gray44	chr8-chr8
21.6492294151287	170000	gray44	chr8-chr8
36.1921474089554	170000	gray44	chr8-chr8
19.8259280738799	170000	gray44	chr8-chr8
43.239236657906	170000	gray44	chr8-chr8
38.915230355413	170000	gray44	chr8-chr8
44.5186979676336	170000	gray44	chr8-chr8
76.8029407238312	170000	gray44	chr8-chr8
37.7115460564312	170000	gray44	chr8-chr8
33.3562204667815	170000	gray44	chr8-chr8
10.8513708616399	170000	gray44	chr8-chr8
28.1770501327988	170000	gray44	chr8-chr8
37.3680406531846	170000	gray44	chr8-chr8
33.9075278506438	170000	gray44	chr8-chr8
18.2983164128987	170000	gray44	chr8-chr8
69.9600953814988	170000	gray44	chr8-chr8
39.4298171804999	170000	gray44	chr8-chr8
51.3210236005059	170000	gray44	chr8-chr8
96.8250564915221	170000	gray44	chr8-chr8
27.1656000203708	170000	gray44	chr8-chr8
45.972725557972	170000	gray44	chr8-chr8
26.4235204421843	170000	gray44	chr8-chr8
19.2647777912548	170000	gray44	chr8-chr8
15.2336031501166	170000	gray44	chr8-chr8
23.8987068197043	170000	gray44	chr8-chr8
33.1427205999511	170000	gray44	chr8-chr8
30.191810196056	170000	gray44	chr8-chr8
39.1493119084337	170000	gray44	chr8-chr8
23.9325464433226	170000	gray44	chr8-chr8
49.6034298882384	170000	gray44	chr8-chr8
88.3622451303461	170000	gray44	chr8-chr8
26.7600413419479	170000	gray44	chr8-chr8
35.0037713789885	170000	gray44	chr8-chr8
38.3693774526415	170000	gray44	chr8-chr8
24.7341965343223	170000	gray44	chr8-chr8
36.6075985007225	170000	gray44	chr8-chr8
29.3323231548008	170000	gray44	chr8-chr8
57.0721428716949	170000	gray44	chr8-chr8
40.4721491346595	170000	gray44	chr8-chr8
26.4936808419722	170000	gray44	chr8-chr8
16.8646551858326	170000	gray44	chr8-chr8
40.1092972689045	170000	gray44	chr8-chr8
34.6353167338195	170000	gray44	chr8-chr8
30.0164218602151	170000	gray44	chr8-chr8
24.883761401707	170000	gray44	chr8-chr8
39.0504927017085	170000	gray44	chr8-chr8
36.0364885159926	170000	gray44	chr8-chr8
33.4192133969427	170000	gray44	chr8-chr8
34.5775186435486	170000	gray44	chr8-chr8
10.8023014302405	170000	gray44	chr8-chr8
21.4081824297174	170000	gray44	chr8-chr8
40.7325765145253	170000	gray44	chr8-chr8
33.2895519257069	170000	gray44	chr8-chr8
50.0058045437346	170000	gray44	chr8-chr8
83.6410335924187	170000	gray44	chr8-chr8
53.3928140946301	170000	gray44	chr8-chr8
38.7859882791521	170000	gray44	chr8-chr8
30.9850850376142	170000	gray44	chr8-chr8
14.3434809150603	170000	gray44	chr8-chr8
26.5194037553682	170000	gray44	chr8-chr8
25.4663440092814	170000	gray44	chr8-chr8
19.4065982399045	180000	gray44	chr8-chr8
27.6477371921608	180000	gray44	chr8-chr8
53.2175714968053	180000	gray44	chr8-chr8
40.3290569384332	180000	gray44	chr8-chr8
40.662434832998	180000	gray44	chr8-chr8
67.2666208666217	180000	gray44	chr8-chr8
47.2167258413658	180000	gray44	chr8-chr8
62.761865821901	180000	gray44	chr8-chr8
31.8533896129098	180000	gray44	chr8-chr8
48.2593870826576	180000	gray44	chr8-chr8
12.1120476272642	180000	gray44	chr8-chr8
0	180000	gray44	chr8-chr8
69.3619047434697	180000	gray44	chr8-chr8
24.8415512693777	180000	gray44	chr8-chr8
14.7326089272633	180000	gray44	chr8-chr8
29.5132343011048	180000	gray44	chr8-chr8
37.3477213496575	180000	gray44	chr8-chr8
25.7151261516813	180000	gray44	chr8-chr8
27.9091388628361	180000	gray44	chr8-chr8
16.9898846060123	180000	gray44	chr8-chr8
34.1485687108358	180000	gray44	chr8-chr8
35.4164380579022	180000	gray44	chr8-chr8
